user_id,business_id,stars,latitude,longitude,categories
8fxxJPPVP0pkD_E_9dKuHw,OkSjPjMwXQ77h7kzhhyhDg,4,38.6507296,-90.3383843,"Food, Desserts, Bakeries, Food Delivery Services, Ice Cream & Frozen Yogurt, Restaurants, Sandwiches"
0YGfJwtVgTz4tmpbOY2m4A,CPPOKMjjE3-au0BWdbC95Q,1,39.4985823432,-119.7485957667,"Latin American, Restaurants, Caterers, Event Planning & Services, Salvadoran, Salad, Breakfast & Brunch, Mexican, Tacos"
1ARgZfn60VXhCT_F3FSbKQ,Gki1ureeRKqlIkQ-AELDVg,1,36.163323,-86.7765917,"Restaurants, Nightlife, Dance Clubs, Falafel, Lounges, Hookah Bars, Bars, Mediterranean"
Pj4bP_ZF1EPOltvwJJT-kg,mnb466bWdbXVz5Oa3XnFsA,5,36.1437292075,-86.7364399508,"Nightlife, Restaurants, Beer Bar, Food, Bars, Breweries, Barbeque, Brewpubs"
ROdeRSIcXM2JyM5LuRCS_A,MUTTqe8uqyMdBl186RmNeA,4,39.953949,-75.1432262,"Sushi Bars, Restaurants, Japanese"
F9r9fv9Zf0mt3D8QaX3_nQ,7yPzOek7Af2dKWGYKpcHWA,4,39.9274110049,-75.1556555182,"Restaurants, Cambodian"
68ZPXclfsFRnLLZz10chKg,YgMZm_alGFUeQO4hz9X9VA,1,40.3475793,-75.0298548,"Nightlife, American (New), Bars, Seafood, Restaurants, Wine Bars, Cocktail Bars"
eZg60HZVrM5qgAx_3qf3qg,WhzPmavp93LcoFVZSELUSw,3,39.7170462699,-75.1128065586,"Pizza, Fast Food, Coffee & Tea, Restaurants, Food, Burgers"
87RhM2lJgHatJOTwrzWiJQ,aY_n9RSaD2Yw09jSFFePew,5,34.3969589,-119.5210632,"Chicken Wings, Restaurants, Beer, Wine & Spirits, Sandwiches, Food, Pizza, Italian"
7nVX4xVZ6GX6p2c6OvemGQ,ixPTo6Hum7nNZ7A4VPhTXg,1,27.9530594577,-82.5062855333,"Restaurants, Burgers, American (Traditional), Bars, Pubs, Nightlife"
USKOJ6XGF4mHiWkQejxKPg,mn37iw7MSjkoDqozfPMuJA,1,39.9925337048,-86.0032861368,"Chicken Wings, Fast Food, Chicken Shop, Restaurants"
_7NoTSc5pyW8MzKNR0VKTQ,NLugmrrjRqw8jQGvard-eA,5,43.6298217673,-116.2034491963,"Food, Breakfast & Brunch, American (New), Bakeries, Restaurants, Coffee & Tea"
Mv_-njPhHUcS1r-Hjwhthg,fLk_N8vU25DNZmbU-70gkw,5,34.4190289,-119.699083,"Restaurants, Fast Food, Mexican"
mkFDyymSvMdHZLfKAMvGZA,LqF5QiIm89Ea9wtc0cdPCA,5,39.758244499999996,-86.1464579,"Dive Bars, American (Traditional), Nightlife, Restaurants, Bars"
zBU8U1aH5hnT51IFp9BuPA,Zi-F-YvyVOK0k5QD7lrLOg,4,29.9584576,-90.063188,"Cajun/Creole, Restaurants"
1RY4HwJ5c42ieHkGTcpHTA,j99PtxlKTW_u5alE4jiqHQ,4,39.9400584,-75.1578655,"Restaurants, Italian"
7NyerV7a3CsvYC20iSfLHg,BWITd9JUXP3gSi1z3Y-z8g,2,40.0078746,-75.1924072,"Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants"
tWdxHG8-UGJncCp-BgJIhg,hkh5iyDeGLNhu-JUQFRE1Q,1,29.9557609,-90.0678872,"Event Planning & Services, Hotels & Travel, Hotels, Restaurants, Bed & Breakfast"
MEGoG9VGnzX3f7UgLAjiDw,dD2p903p8lU0IgXT3OFluA,2,36.1429685,-86.7923549,"Breakfast & Brunch, Restaurants, Food, Cafes, Coffee & Tea, American (Traditional), Sandwiches"
ZzqMpbKa0LtvUDZnVzI6Aw,dNR-b-CsrFGYhMo9zLMrCw,5,36.0348465,-86.792967,"Japanese, Korean, Asian Fusion, Tacos, Mexican, Restaurants"
lVLZhMu5wXXa0Ot7GSgB_Q,dIpTuL2T1L98GQGU17IeSw,4,27.9600238,-82.4444005,"Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian"
-KrrovWh1es2_egQ-CvhFw,lGbI4ub1FaTRh51GqmbXeA,1,39.5258685,-119.814686,"Nightlife, American (Traditional), Bars, Restaurants"
1bE7nuEs-kai-ADh6iA7jw,2cpdYwMOeKQtiMDvm39nKg,2,32.264711,-110.931879,"Burgers, Steakhouses, Restaurants, German, American (Traditional)"
jYsvscQEnEpv9lVW-nUKBg,E9QzFNntGABauXJjii_Qyw,5,39.445495,-119.745703,"Event Planning & Services, Lounges, Venues & Event Spaces, Breakfast & Brunch, Tacos, Food, Cocktail Bars, Vegan, Restaurants, Mexican, American (Traditional), Nightlife, Bars"
hzLEu9z-iSJhDSx8kmOj6Q,EZuIzN2oAdZt-dkbdwH0pw,1,43.6204010336,-116.3383125233,"Sandwiches, American (Traditional), Restaurants, Nightlife, Salad, American (New), Breweries, Bars, Food, Gastropubs, Pubs"
USecXi1SyKbOfK4Xgxcn0A,CJ3t6dw60CdpflWKe3b78Q,1,40.116389,-75.279204,"Japanese, Steakhouses, Sushi Bars, Restaurants"
3wNiPOX1pN0Q5DGXG2KfSA,NwJoFxmYRDxVGXgPtrjQ3w,5,27.936798,-82.3161294,"Thai, Sushi Bars, Restaurants"
Hqpavrjlqmfrho6ewx4hDg,SbdL-8NSmTWgSwdGZBa7WQ,5,32.2364624,-110.9276826,"Food, Food Delivery Services, Salad, Italian, Pizza, Restaurants"
YDUpIZbj6pdtowaqD-yyIg,G9JqaURDTC_pSzji0bytwA,5,29.958496,-90.0652404,"Bars, Breakfast & Brunch, American (Traditional), Nightlife, Burgers, Restaurants, Cocktail Bars"
UQeznf8E3qzg7rXjjqMm2w,pym7c6ZFEtmoH16xN2ApBg,5,29.9730943,-90.0959144,"Restaurants, Bars, Nightlife, American (Traditional), Cajun/Creole, Seafood"
wVSNHYvJeuG0_Yq-b8M9gQ,euu_JA0YFf63f75uaVSyng,2,36.153487,-86.795904,"Tapas Bars, Breakfast & Brunch, Restaurants, American (New), Tapas/Small Plates"
ZYZ3Sh_CQyqE9k4M20TOBg,SSZDGl2J-CEyIzuIbEiYNQ,1,38.62644,-90.1897829,"Bars, Nightlife, American (New), Italian, Sports Bars, Restaurants, Food, American (Traditional)"
DyAOe1Uf96enrFE8X-pj2w,7BiIK58dZNSICPN4n4qWmw,4,36.138759,-86.8203039,"Japanese, Restaurants, Sushi Bars"
JlEdjZvhAbFCU-ObZQb1lw,Wk21f0DAM7uj3DaJ_rMI-Q,5,28.1853891799,-82.4130005556,"Restaurants, Breakfast & Brunch, Coffee & Tea, Burgers, Food"
DwyuP4HGlNloBGvEGYFIlQ,5JiFbBsbUdb-caBZWRyMSw,5,28.0020654897,-82.45917622,"American (New), Nightlife, Bars, Restaurants"
QuoHXO5W7euiGEmrSbu3RQ,f4vbnGoGo3eWorVekctVGQ,4,29.9441947,-90.1341609,"Restaurants, Sandwiches, Breakfast & Brunch, Wraps"
zGFVC6AFds-0o_Ynri-aQA,OHzX-ZD9qyoeoxR8Z0dlIA,5,39.9486423,-75.1441173,"Restaurants, American (Traditional), Bars, Pubs, Nightlife, Gastropubs"
wvLwIas_wMx7smacGtoWVA,Lp7o7wv0-QtupZeZP0QcMg,5,40.106392,-75.160741,"Beer, Wine & Spirits, American (Traditional), Restaurants, Pizza, Nightlife, Sports Bars, Food, Bars"
BAfd2bY5PlnXm5POJ4bq-w,ORL4JE6tz3rJxVqkdKfegA,3,36.2115923083,-86.6943191727,"Venues & Event Spaces, Performing Arts, Arts & Entertainment, Hotels & Travel, Food, Convenience Stores, American (New), Beauty & Spas, Restaurants, Museums, Event Planning & Services, Hotels, Cinema, Resorts, Day Spas"
IowMQuIh0KkFa_a_plAIRQ,gnEyjxoBYQcP9Bz72C95YA,1,32.2265233298,-110.9658273239,"Nightlife, Restaurants, Diners, Bars, Local Flavor, Food"
VwiYJN6BxqtW_zF8hefhmQ,z680Aylt8wN2KAeFM1hy-A,5,39.7766084,-86.1463714,"Bars, British, Pubs, Nightlife, Pizza, Restaurants, Chicken Wings"
iBRqbcx2UbyWbLW1mGySUQ,3OGzmGqWwsyGLkhnxrA9Pw,5,27.937948,-82.484684,"Pizza, Restaurants, Gluten-Free, Vegan"
6EWf9mJbX7sz0hQTPlbfHw,46_2e1hnQ4csLrYnhn6bkw,3,39.9408715785,-75.1510468125,"Restaurants, Cocktail Bars, American (New), Desserts, American (Traditional), Nightlife, Bars, Food"
gJU8gPrcyiXIrj9OkW1lrQ,GOSVLhjUT6TnrPhkkmDOpw,5,39.969939,-75.163026,"Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch"
QOR0Wjgp9HdbMseCKJA5Dg,0JPi9cyV9i3_kDPj049_qQ,5,40.198562,-75.086663,"Mexican, Caterers, Event Planning & Services, Restaurants"
7HmJH6W9DV3yXg91K5Zo5A,a7FSs8soBoxfkPXvzSsvbg,5,35.91842,-86.835754,"Mexican, Restaurants, Steakhouses"
uhvTJCG7rwtBaVIT_kcwfQ,ZRW9dxsm9Peh2zRHNvv29g,5,27.818693,-82.823215,"Sandwiches, Cafes, Salad, Restaurants, Cuban"
EgoX-I3Z3Z35uK_65MbTgQ,94Kq5YyU6C8cwgdh4_ozjw,1,36.1607831939,-86.7755797145,"Musicians, Soul Food, Restaurants, Event Planning & Services, Bars, Comfort Food, Barbeque, Southern, Nightlife"
I5EHGwspZKO6TJwoO2kWSw,z680Aylt8wN2KAeFM1hy-A,2,39.7766084,-86.1463714,"Bars, British, Pubs, Nightlife, Pizza, Restaurants, Chicken Wings"
gOmaTQX3A46CbuKQu8JAkw,4WdDY97x4GdMYtyk1KQMnw,5,29.932123,-90.0735046315,"Cafes, American (Traditional), Vietnamese, Restaurants"
65CHLq1EhcG-guC2EOR3Yg,V6Om7YZhlRQRU7WfuxHq8Q,5,39.9533224742,-75.1590000821,"Restaurants, Cajun/Creole"
SyshYEphgM5DY85NyljRVQ,x4XdNhp0Xn8lOivzc77J-g,5,40.1326346939,-75.5332256005,"Thai, Restaurants"
idRKaMMFDZw0aT2Dx3zfiw,FHNIvNgh3fS7VZQq2Y3dsA,4,39.9467949,-75.1577025,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese"
WAi-8Y0a4KRXqph9FBt6aQ,LwVhbEy_SHse2G_P2JXMyg,4,43.6028922,-116.3539042,"Steakhouses, Restaurants, Hawaiian"
1D7Tsq0k066YhfurEQoubQ,SZU9c8V2GuREDN5KgyHFJw,4,34.4087147,-119.6850187,"Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife"
O_-EMEYwYSq-_v_7NlS5iA,py5aKmlTB2NarfsfcOpHOQ,5,27.9767745,-82.5374233,"Restaurants, Breakfast & Brunch, Coffee Roasteries, Coffee & Tea, Food"
69182PhMrfVCN8K9bL2VTA,Up0a_4ZYoU5tTN6HXq59Lw,3,36.0444056,-86.7140183,"American (Traditional), Sports Bars, Nightlife, Restaurants, Bars"
K_cYXOwgDuXy9N3np0WcUg,a7_KZUJknqRA4DHQ3j9ofA,1,39.8594186,-75.4271676,"Nightlife, Sports Bars, American (New), Bars, Restaurants"
0auqluusTrYQ0mEVUWbFvQ,Idjv5ldTN-4Q7QseD46AOw,4,39.9527563,-74.8707239,"Restaurants, Peruvian, Spanish"
GOwLgdqhs478alTYv5uoCg,04UD14gamNjLY0IDYVhHJg,1,39.9380132,-75.1481307,"Mediterranean, Restaurants, Seafood, Greek"
408hwioZ-qUozGrKzoqKqQ,hAmuto6UndVroyd_DaD-TA,5,28.0300603,-82.6384793,"Specialty Food, Seafood Markets, Seafood, Food, Restaurants"
TOhgbRs-gkqdvy79zhqckw,hkh5iyDeGLNhu-JUQFRE1Q,2,29.9557609,-90.0678872,"Event Planning & Services, Hotels & Travel, Hotels, Restaurants, Bed & Breakfast"
9fV_u9Bhqr20G6TjJdyUsQ,vD2jzpPv4iyOLKzITscGvA,3,38.604131,-90.3041457,"Wine Bars, American (New), Cocktail Bars, Restaurants, American (Traditional), Nightlife, Bars"
ETyu4_RFoZNYGYFXk0KuFg,LrMVQ2TlZyS82qTkDM9mxw,1,40.0236527,-75.1243229,"Restaurants, Pizza"
CApmzzR3_Eb9E6kLbG4W9g,DytKODMqcvQ7MWA0NN2uNw,1,39.9713575331,-75.127588677,"Nightlife, Restaurants, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges"
RMh0jhrupbemUUjOer5c6w,EP2jFD3aGoSBCWb7irY5-w,5,28.048786,-82.3927705,"Ethiopian, Restaurants, Vegan, Vegetarian"
_hlbBLvK97c8Amo36NoqKQ,71MulAHeKm5p2kIIGYEwpA,5,53.52638,-113.616426,"Bakeries, Italian, Restaurants, Food, Grocery, Specialty Food, Patisserie/Cake Shop, Delicatessen"
v5119dNA-WzkRfSCYJ6meA,dJfkfBbJz7wi0RgW-ph_Eg,1,28.055212,-82.399374,"Restaurants, Sushi Bars, Japanese"
tL0M8q1-3ojo_UAG1FfhWA,MpkCQTOV6D3XGRPbtQPj5Q,5,39.7631044346,-86.3519488545,"Vietnamese, Vegetarian, Noodles, Home Cleaning, Soup, Home Services, Thrift Stores, Shopping, Restaurants"
qoXYj5zPsGLy-czE1V7ayQ,N5ekxQd7wGHWJJK-p9qqXw,5,36.1559332768,-86.7864618589,"Restaurants, Italian"
EUATcHAxLcokQzyYl89nMQ,0DbIUh_Xuj6H5B_SF0RLCQ,1,39.8518617214,-86.3847577572,"Restaurants, Mexican"
NMLvjdY7IOdtfU0TepvUuA,idu9-lsH5FJ54xt9QdNezQ,3,40.1813198,-75.2272608,"Italian, Sandwiches, Restaurants, Pizza"
Ps1FJDGi35m759kxPaPcMg,cMf3Ej3KNBoN2sIpLCm9Rg,5,40.1658328,-75.4799696,"Restaurants, Mediterranean, Event Planning & Services, Salad, Kebab, Caterers, Sandwiches, Greek"
4EKdyQTcPuZvVFP_ol9hEg,L3QX19EWlkS-clS68Boydg,5,30.0046093155,-90.1880181221,"Restaurants, Donuts, Coffee & Tea, Food"
8KEJbmlHpb52XXIt-wbRkA,lTlii3QHEVvsagPGsCtu9w,4,40.0343489805,-75.6338210589,"Restaurants, Food, Chinese, Taiwanese"
-ZfjDrV2tCAieTEJgLEN0Q,TvAgXHsAt1s2PgxA1pQa-w,4,43.6945011,-116.3544004,"Food, Coffee & Tea, Restaurants, Comfort Food, Bars, Diners, Nightlife, Breakfast & Brunch, Wine Bars, American (Traditional)"
xkNKx0QrJfArnpowF3yHpg,mQvRi0nm84Www71d4qOheQ,3,40.0238364666,-75.3226478981,"Seafood, Vegetarian, Restaurants, Indian"
Xn8YGVMXfY7F1VtkqS6P5A,BWITd9JUXP3gSi1z3Y-z8g,5,40.0078746,-75.1924072,"Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants"
4Psac6uj06y_5EPv6CL56g,vZsR5GS4UdbFPnsxNcdvUA,2,39.661742,-86.143827,"American (Traditional), Seafood, Restaurants"
DNnNPwe27xUiIPuVoib_PA,9svAtGS29ILNTN0eYdi3UQ,1,27.9273775,-82.7956508,"Pizza, Restaurants, Italian"
efTAiTPVY0zCSsUh_RODSA,7A-q7-bajt0NxMy36dUfIw,5,39.9522838,-75.048543,"Restaurants, Food, Breakfast & Brunch, Vegetarian, Coffee & Tea, Art Galleries, Arts & Entertainment, Bakeries, Shopping, Jewelry"
ua27BEjwiMS9GDuTLj6i4Q,mcr1lAEdvGLMJhuPwI3I2A,5,39.5298674133,-119.8201728092,"Food, Restaurants, Chinese, Bubble Tea, Taiwanese"
6IQIsfZU0qFuTtC6krL32w,tP6tk-M8y09QKIoOO0JIbw,4,27.7410758,-82.7541737,"Nightlife, Restaurants, American (New), Seafood, Bars, American (Traditional), Hot Dogs"
xvzRbHgmUYW_zYFhedRKEg,8QJTzIaR5FceGds8HBSIig,5,32.214412,-110.9595118,"Nightlife, Sports Bars, Bars, Breweries, Pubs, Restaurants, American (Traditional), Food"
njAknhUdUCGicyOqGb_3Hg,t1qF12NdW8KvCqxqbvy-Hg,4,29.9614949177,-90.0586976759,"Breakfast & Brunch, Tapas Bars, Bagels, Restaurants, Food, Coffee & Tea"
b9h2IG8ZP6BAFILD2eO7sg,umDVLQfSW5QwYTt51PVhvA,5,30.0222753,-90.2681126,"Pizza, Sandwiches, Restaurants, Chicken Wings"
7AcGs_uVHFcnoHsKETBy7g,a7ZmzKZRhVjKaJBZ7zIGzg,4,32.2354037,-110.9255968,"Beer, Wine & Spirits, Arts & Entertainment, Wineries, Restaurants, American (New), Food"
s9AZk86wvsVlSu59jNulyg,rViAhfKLKmwbhTKROM9m0w,5,32.1311278367,-111.0866194535,"Arts & Entertainment, Hotels & Travel, Casinos, Diners, Restaurants, Mexican, Resorts"
zc0Y5Kny9ioyIVe8793DRQ,aY_n9RSaD2Yw09jSFFePew,1,34.3969589,-119.5210632,"Chicken Wings, Restaurants, Beer, Wine & Spirits, Sandwiches, Food, Pizza, Italian"
5raEI3InkKH5LxZCTRXhhw,btKI0khzu_4GXch0Ip1i5Q,2,40.346999,-75.029548,"Food, Beer, Wine & Spirits, Bars, Nightlife, American (New), Restaurants"
WUFzmpEUuANK66Hw50QQVw,BWITd9JUXP3gSi1z3Y-z8g,5,40.0078746,-75.1924072,"Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants"
394HQJXz-aJq11IrwpedYA,LKl1Je_IBVLTb0UZcidAZw,5,38.6234910952,-90.2811922305,"Bars, Burgers, Sandwiches, Nightlife, Sports Bars, Restaurants, American (Traditional)"
xRbBt5MVKZ5-_8HhhfI26g,SZU9c8V2GuREDN5KgyHFJw,4,34.4087147,-119.6850187,"Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife"
I5T5VstsWjLmouSwOhrA8A,wt1hvp8G_7AERvU0w_43mQ,1,38.5683374,-90.478047,"Restaurants, Mexican"
ztWgZnCnwOe7GTz-mITwtg,5FuQbcHTF_I7PWJzhCMObw,3,39.9958264,-75.233934,"Cheesesteaks, Sandwiches, Pizza, Restaurants, Delis"
KhA5PDGRfvVTOQMkmf0zgg,wxNrsZt7towVK4LgjjEo1g,4,39.944674109,-74.9624066914,"Italian, Restaurants"
Oz21pBYHtf1DkcqmcUhhAQ,ZhYaBGyn9N9K-tS1lLOy1w,3,29.962589386,-90.0026867834,"Diners, Restaurants, Seafood Markets, Food, Specialty Food"
iKem8Snjkt5lUbUQgoAAPg,1Pxg1AMf0rEn9QF__ZYoWw,5,36.1510902665,-86.8037759995,"Japanese, Restaurants, Sushi Bars"
qihk67zRj9Aqmgn2vRpDZQ,A9rVxmIBtHZRvNhbBaGAWg,2,40.2333728,-74.7086953,"Restaurants, Chinese, Szechuan"
tdoHKBNVTcOrd8yC7u5L2A,F8yozE3NWnImNApHO347gQ,5,39.9420436,-75.1495102,"Restaurants, Mediterranean, Moroccan"
0M2emDhXluVIezCAkrWoyQ,W4ZEKkva9HpAdZG88juwyQ,5,29.954386799999998,-90.0683629,"Bars, Breakfast & Brunch, Restaurants, Barbeque, Cajun/Creole, Cafes, Cocktail Bars, Nightlife"
LUGEv_wvFRKGy_92F4RP7w,wHiPhPVuGnngEieDBMG00g,4,27.9222603996,-82.3286704227,"Bars, Pizza, Sandwiches, Nightlife, Restaurants"
Etl0oxcYZhKeeVDsHRbutg,-d8B04ueyxADRutlcHYewQ,5,40.310409,-75.131274,"American (New), Southern, Restaurants, Vegetarian, Comfort Food, Barbeque, Breakfast & Brunch"
52CUSlZD1JNPxhnS0ghbgg,bsRJY9hRr_p3PNZnxCqbjw,1,43.6518350289,-116.280101873,"Nightlife, American (New), Burgers, Bars, Restaurants, Pubs"
G27z2EC57vnpoGcXQb55MA,9_m_iA3VAqGBJEW5XLc-5w,5,39.906797,-86.2182121,"Food, Restaurants, Cuban, Coffee & Tea, Cafes, Sandwiches"
7hSvSxhow3noUGNm1i-6hw,gzln_L7ch8z-Ob6autmumw,5,27.8399412788,-82.7854389294,"Salad, Restaurants, Breakfast & Brunch, Diners, Burgers"
j4dxYaeIWMX0bAd0EVyrfw,7EhTT4iEuA7JaaWA-eI3Qw,5,27.838462,-82.682464,"Food, Bakeries, Asian Fusion, Vietnamese, Restaurants, Specialty Food, Delis, Sandwiches, Bubble Tea, Soup"
miz6srvbkaN9YgHlXfg1kA,jfIWqMrdWnPNORcDnQ7VNg,3,39.5325979,-119.863847,"Bars, Restaurants, Tex-Mex, Nightlife, American (Traditional)"
mwaBo4rOBtu-tnMG8_UnDQ,S87d-VjLFY8ZMoj6MUo_tg,4,38.6731484,-90.3473109,"Chinese, Restaurants, Barbeque"
lfX95VyEPK8SDkIC4h9vOA,lZEYIL95hZsZS0vgaoR2aQ,3,27.949853,-82.460193,"Sandwiches, Gluten-Free, Pizza, Restaurants"
rUvzI-lBmicA7Xk3wDQ5Jg,IYlUaKC9nICjiWdk-ShPlg,2,39.976614,-86.130124,"Restaurants, Breakfast & Brunch"
ZUPyi0H9qt40Okz5pvm4vg,AlxnbBd2JNkozNvI0OvRLQ,5,39.9689397,-75.1334333,"Italian, Dive Bars, Sports Bars, Nightlife, Irish Pub, Restaurants, Bars, Pubs"
GE_8n3jWJd0zm7Cl7xBeLQ,hRHhP3fhMy3LktPyQa3s_A,4,38.6276882,-90.2089256,"Restaurants, Steakhouses, American (Traditional), Seafood"
pgHhOpAsCYrcspi0WctQng,GBTPC53ZrG1ZBY3DT8Mbcw,4,29.9507416316,-90.0704155423,"German, Restaurants, Seafood, Cocktail Bars, French, Brasseries, American (New), Nightlife, Bars, Cajun/Creole, Breakfast & Brunch"
ZdABuD45h6lCNvBBURqttQ,B6Lvq3sOYwhKxPzadDka9g,5,39.9107466,-75.0844529,"Food, Mediterranean, Italian, Pizza, Restaurants"
oZllAvWwMMSAzsqzcn6pRQ,2W0P6hXCbE6EgP5R6y9eBw,4,39.76625,-86.156829,"Pizza, Nightlife, Pubs, Restaurants, Bars, Food, Food Delivery Services"
BV7GltrM1sZdfPef2Us3pw,dNR-b-CsrFGYhMo9zLMrCw,5,36.0348465,-86.792967,"Japanese, Korean, Asian Fusion, Tacos, Mexican, Restaurants"
STIRbqDxHVIcoAmp5RgkbQ,KP5OncF2jhT7_J1phHPPww,4,27.9462497461,-82.5265678062,"Mexican, Restaurants, Salad, Food, Bars, Nightlife"
mQHib8EXleVIXQPRFGlDLg,mu2yd4Z5n5NLCaLC_KlqLQ,5,36.1454497,-86.8729376277,"Food Trucks, Mexican, Restaurants, Food"
DdwowMLsezM4qyo42e5sgQ,o3RGMdSY37_PX1k1vZsXpA,5,27.8948541,-82.7137001,"American (New), Cafes, Restaurants"
jziRYZxB36esdftAoD7EHg,dUctvEfHQccW_uxtRup2QQ,1,27.7899621,-82.7262212,"Steakhouses, Restaurants, Sushi Bars, Japanese"
zzW1NTuShpLFy-4zPFbggw,4S_yN5o0EvXvV6GNvesTKw,5,40.022826208,-75.1590914279,"Restaurants, Halal, American (Traditional), Bakeries, Food, Soul Food"
X298rr3qRbnW6cJBafU2yA,Gw6dXkEHFRCisEsigmeJtg,4,38.7777223,-90.482883,"American (New), Food, Bars, Nightlife, Event Planning & Services, Venues & Event Spaces, Beer, Wine & Spirits, Cocktail Bars, Restaurants"
LadPJM1-AcmELqOjIg9acw,OINbC0rpDVJ5bfxt3LO9fw,5,29.9686422,-90.0679433,"Restaurants, Cajun/Creole"
Ot2hRLYVsn-lEeznvljz9Q,EAtdpksdWfWAaqh3XdnNNg,1,39.9399804,-75.1492562,"Restaurants, Food, Vegetarian, Organic Stores, Health Markets, Bakeries, Specialty Food, Grocery"
iRlQWS3w3oiSuIjNhECDXw,SZU9c8V2GuREDN5KgyHFJw,5,34.4087147,-119.6850187,"Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife"
8BTBEQ7beYl54Zd6HhRleQ,H-1qpp_77KggOAr9htUrEw,4,34.421378,-119.644135,"Tapas Bars, Nightlife, Spanish, Latin American, Mexican, Breakfast & Brunch, Restaurants, Cocktail Bars, Bars"
Fdq_U94BDTOCPbj5kFYVRA,jQ0uNiLU9mzeuQMS-YdS_Q,5,27.8568248,-82.6489677,"Coffee & Tea, Salad, Food, Cafes, Vietnamese, Breakfast & Brunch, American (New), Restaurants, Sandwiches, Juice Bars & Smoothies, Wraps"
hoKKTeAOiyQdjebzo8BnDw,tFpstYqxugKHzeyNUsuD_A,5,39.9785056799,-86.1286025097,"American (Traditional), Burgers, Bars, Restaurants, Pubs, Beer Bar, American (New), Nightlife"
oWPn9bon7XklWTrmbK7w4g,fsFZQ2ZbTutgUlnWPhTU6A,5,29.9602256734,-90.0590971112,"Restaurants, Cajun/Creole, Seafood"
3Q0fciqaAXBPf1HJg8K2Qw,wohNm4WmjcUIvTT3J2R58A,4,29.951306,-90.0654788,"Chinese, Restaurants"
YJA02HBt05aCMX99Qp62Kg,SbdL-8NSmTWgSwdGZBa7WQ,5,32.2364624,-110.9276826,"Food, Food Delivery Services, Salad, Italian, Pizza, Restaurants"
ogCT3AWibiekajqIh3t6tA,oGdbvXKXVCQ8WC_GQePDkQ,4,39.8690303,-86.1427806,"Cafes, Restaurants"
C3A9_p5GJT9UKCKbgfvSig,0zWAsCBzvuCI_Ydx7yH1Jw,5,39.9346322655,-75.1551747608,"Noodles, Chinese, Restaurants, Soup"
wdOp0xnjvImDcLCntwCByw,zSqTndm5Alq9dW1PyzbdTA,3,29.9475671,-90.0651152,"Seafood, Southern, Food, Live/Raw Food, Restaurants, Desserts, Local Flavor"
a-8ZuiQk4EsWgebrG-K2HQ,OHzX-ZD9qyoeoxR8Z0dlIA,4,39.9486423,-75.1441173,"Restaurants, American (Traditional), Bars, Pubs, Nightlife, Gastropubs"
9fUBEcIsUTK_cuWZIQ_jzQ,M5rj-zpkCHcGXTxBbcrDXQ,5,27.7707528,-82.6695462,"Coffee & Tea, Bakeries, Food, Cafes, Restaurants, Breakfast & Brunch"
HXB_ByCCp8cZm1WMjKn1Tw,Z5po0aTuzKKblek5y6Sp8Q,3,39.9503631,-75.1662246,"Food, Burgers, Restaurants"
5sqTEGf5GWWDbzFWJ11M7Q,FUEmKQWb-JBVk-Rwzq6bPA,5,27.8604482,-82.7282655,"Thai, Vietnamese, Laotian, Restaurants"
bPtH-ssKZ1vO_uiItA1JAw,GBTPC53ZrG1ZBY3DT8Mbcw,4,29.9507416316,-90.0704155423,"German, Restaurants, Seafood, Cocktail Bars, French, Brasseries, American (New), Nightlife, Bars, Cajun/Creole, Breakfast & Brunch"
BIuqo8U5FjdwfIy3gWem1A,dMhslmjZ0dJov0sMCxf39Q,1,39.6344705,-86.1569734,"Restaurants, American (New), Mexican"
KEB2fbkeWL6VlWZ10AoR7Q,6kAXOzE7fqaBZINQV_-_mg,4,36.148333,-86.862353,"Vietnamese, Restaurants"
obAksk0tLwmo6Vb32fOgQQ,TCHh4RIrvp7h2BucXt1kvA,5,40.0081903078,-75.2907952666,"Pizza, Restaurants"
dV935JagxDwtCvZrUbn2eQ,MYVWCT18urcDDPl7nJ5cFg,1,36.2084118426,-86.7773262365,"Burgers, Fast Food, Food, Restaurants, Coffee & Tea"
ow8FZoAy3Axq5lknvWSttQ,D9p7-HsY9llYP3BaCVg4DA,5,27.723416,-82.739291,"Restaurants, French, Coffee & Tea, Bakeries, Breakfast & Brunch, Cafes, Food, Sandwiches"
